,StationCode,SampleDate,IsSafe,AvgResultToThresholdRatio,TargetLatitude,TargetLongitude
653,CSD_I21,2022-11-30 00:00:00,1,0.011854700854700854,32.5606667,-117.227
654,CSD_I22,2022-11-30 00:00:00,1,0.12732478632478633,32.5533333,-117.185
655,CSD_I23,2022-11-30 00:00:00,1,0.008743589743589745,32.5508333,-117.165
656,CSD_I24,2022-12-27 00:00:00,1,0.14031623931623932,32.5566667,-117.145
657,CSD_I25,2022-12-27 00:00:00,1,0.07227350427350426,32.5611667,-117.148
658,CSD_I26,2022-12-27 00:00:00,1,0.05068376068376069,32.5745,-117.147
659,CSD_I3,2022-11-28 00:00:00,1,0.008743589743589743,32.467,-117.168
660,CSD_I30,2022-11-29 00:00:00,1,0.011743589743589744,32.5953333,-117.197
661,CSD_I32,2022-12-27 00:00:00,1,0.029307692307692312,32.5946667,-117.138
662,CSD_I33,2022-11-29 00:00:00,1,0.008743589743589745,32.6238333,-117.237
663,CSD_I36,2022-11-29 00:00:00,1,0.013871794871794874,32.6391667,-117.154
664,CSD_I37,2022-11-29 00:00:00,1,0.008743589743589745,32.648,-117.21633
665,CSD_I38,2022-11-29 00:00:00,1,0.008743589743589745,32.6688333,-117.18667
666,CSD_I39,2022-12-27 00:00:00,1,0.013239316239316241,32.5723333,-117.1675
667,CSD_I40,2022-12-27 00:00:00,1,0.07670384615384616,32.5538333,-117.13617
668,CSD_I5,2022-11-28 00:00:00,1,0.1873931623931624,32.4716667,-117.13
669,CSD_I7,2022-11-28 00:00:00,1,0.008743589743589745,32.4935,-117.163
670,CSD_I8,2022-11-28 00:00:00,1,0.008743589743589743,32.5166667,-117.202
671,CSD_I9,2022-11-28 00:00:00,1,0.008743589743589743,32.5116667,-117.179
672,CSD_RSW-001_MMA,2022-12-27 00:00:00,1,0.5083441558441558,32.913964,-117.104175
673,CSD_RSW-003_MMC,2022-12-27 00:00:00,0,1.084469696969697,32.91734,-117.092591
674,CSD_S0,2022-12-27 00:00:00,0,1.0528205128205128,32.4191333,-117.09728
675,CSD_S10,2022-12-27 00:00:00,1,0.08743589743589746,32.5433,-117.125
676,CSD_S11,2022-12-27 00:00:00,1,0.06976923076923078,32.5613,-117.132
677,CSD_S12,2022-12-27 00:00:00,1,0.07188034188034188,32.5857,-117.133
678,CSD_S2,2022-12-27 00:00:00,0,15.35897435897436,32.4987,-117.123
679,CSD_S3,2022-12-27 00:00:00,0,19.115384615384617,32.5257,-117.124
680,CSD_S4,2022-12-27 00:00:00,0,2.715384615384615,32.5353,-117.125
681,CSD_S5,2022-12-27 00:00:00,1,0.20397435897435898,32.5578,-117.131
682,CSD_S6,2022-12-27 00:00:00,1,0.055384615384615386,32.5663,-117.133
683,CSD_S8,2022-12-27 00:00:00,1,0.029743589743589746,32.6368,-117.144
684,CSD_S9,2022-12-27 00:00:00,1,0.036153846153846154,32.677,-117.178
685,CT-SDG-274,2022-08-22 00:00:00,0,0.8692307692307693,33.01976518,-117.11998822
686,CTL(1),2022-09-29 00:00:00,0,2.3440641025641025,32.69129,-117.12352
687,CT_MS4-SDB001,2021-12-14 00:00:00,0,109.87179487179488,32.667388,-117.021871
688,CT_MS4-SDG-072,2022-06-13 00:00:00,0,2.5805944055944057,33.01911,-117.10662
689,CT_MS4-SDG-074,2022-08-22 00:00:00,0,14.064102564102564,33.01896,-117.1063
690,CT_MS4-SDG-077,2021-08-26 00:00:00,0,6.187937062937063,33.01903,-117.10876
691,CT_MS4-SDG-080,2022-08-22 00:00:00,0,18.18955128205128,33.00303,-117.11605
692,CT_MS4-SDG-577,2021-08-26 00:00:00,0,12.947502497502498,33.047227,-116.865788
693,CT_MS4-SDG001,2021-10-25 00:00:00,0,29.46923076923077,33.00303,-117.11602
694,CT_MS4-SDR-588,2023-01-15 00:00:00,0,29.11095571095571,32.874293,-116.951437
695,CT_MS4-SDR-590,2023-01-15 00:00:00,0,370.2448205128205,32.89232,-116.947014
696,CT_MS4-SDR-592,2023-01-15 00:00:00,0,155.94498834498836,32.883905,-116.947146
697,CT_MS4-SWT-019,2020-08-04 00:00:00,0,65.8795104895105,32.66734,-117.02193
698,CT_MS4-SWT-049,2022-08-03 00:00:00,0,24.666666666666668,32.74905,-116.98743
699,CT_MS4-SWT-068,2020-08-04 00:00:00,0,0.6761590909090909,32.75015,-116.96218
700,CT_MS4-SWT-162,2022-08-03 00:00:00,0,125.23208041958043,32.7412,-116.91841
701,CT_MS4-SWT-233,2022-08-03 00:00:00,0,1882.6267482517483,32.71008,-117.01344
702,CT_MS4-SWT-235,2022-08-03 00:00:00,0,366.68706293706293,32.75674,-116.91961
703,CT_MS4-TIJ-040,2020-08-05 00:00:00,0,7.135870240870241,32.77959654,-116.4940942
704,CV_PC-13,2021-11-16 00:00:00,0,3.251282051282051,32.61644,-117.00265
705,CV_SC-17,2022-02-28 00:00:00,0,3.5307692307692307,32.64815,-116.94727
706,CV_SC-19,2021-12-09 00:00:00,0,205.1923076923077,32.65199,-116.9489
707,CV_SC-8,2022-02-28 00:00:00,1,0.28852564102564104,32.63496,-116.94521
708,CV_SS-10-1,2020-02-04 00:00:00,1,0.12730769230769232,32.67121,-116.9756
709,CV_SS-11,2022-03-01 00:00:00,0,3.253846153846154,32.676945,-116.988597
710,CV_SS-5,2022-03-01 00:00:00,0,1.2173076923076924,32.66442,-116.97977
711,CaCr,2020-10-07 00:00:00,1,0.24778846153846154,37.001967,-122.016961
712,Calera Creek,2023-11-06 00:00:00,0,1.6359363636363637,37.6109,-122.497
713,Campbell Cove,2023-10-23 00:00:00,0,0.49544801864801863,38.3049,-123.057
714,Caspar Headlands,2023-10-31 00:00:00,1,0.05731818181818182,39.3606,-123.818
715,Clam Beach Co. Park,2023-11-01 00:00:00,0,0.7560545454545454,40.9877,-124.121
716,Cowell,2023-10-30 00:00:00,1,0.2563846153846154,36.960806,-122.024308
717,Cowell-BC,2023-10-30 00:00:00,1,0.13578205128205129,36.96147,-122.023339
718,Cowell-C,2020-10-05 00:00:00,1,0.1665897435897436,36.961623,-122.023142
719,Cowell-CW,2023-10-30 00:00:00,1,0.17987179487179486,36.961759,-122.022927
720,Coyote Point County Park,2023-11-06 00:00:00,1,0.0750967365967366,37.5893,-122.328
721,Crown 2001 Shoreline Dr.,2023-10-16 00:00:00,1,0.01067179487179487,37.7573,-122.259
722,Crown Bath House,2023-10-16 00:00:00,1,0.03510769230769231,37.7658,-122.275
723,Crown Bird Sanctuary,2023-10-16 00:00:00,1,0.010782051282051284,37.754,-122.251
724,Crown Crab Cove,2023-10-16 00:00:00,1,0.009871794871794872,37.76827,-122.278283
725,Crown Sunset Rd.,2023-10-16 00:00:00,1,0.019371794871794874,37.7594,-122.265
726,Crown Windsurfer Corner,2023-10-16 00:00:00,1,0.025653846153846152,37.7629,-122.273
727,DHS001,2023-11-08 00:00:00,1,0.09076923076923077,34.0367,-118.61
728,DHS002,2023-11-08 00:00:00,1,0.1732179487179487,34.0376,-118.676
729,DHS003,2023-11-08 00:00:00,1,0.04371794871794873,34.0314,-118.682
730,DHS004,2023-11-08 00:00:00,1,0.05071794871794872,34.0333,-118.734
731,DHS004B,2023-11-08 00:00:00,1,0.04371794871794873,34.0331,-118.734
732,DHS005,2023-11-08 00:00:00,1,0.18121794871794872,34.0291,-118.754
733,DHS005B,2023-11-08 00:00:00,1,0.20688461538461542,34.029,-118.753
734,DHS006,2023-11-08 00:00:00,1,0.1382179487179487,34.0207,-118.786
735,DHS007,2023-11-08 00:00:00,1,0.043717948717948714,34.0139,-118.819
736,DHS007B,2023-11-08 00:00:00,1,0.047051282051282055,34.0132,-118.821
737,DHS008,2023-11-08 00:00:00,1,0.07675128205128205,34.0296,-118.842
738,DHS008B,2023-11-08 00:00:00,1,0.05438461538461539,34.0286,-118.842
739,DHS009,2023-11-08 00:00:00,1,0.06238461538461539,34.0424,-118.916
740,DHS009B,2023-11-08 00:00:00,1,0.047051282051282055,34.0423,-118.916
741,DHS010,2023-11-08 00:00:00,1,0.043717948717948714,34.0456,-118.933
742,DHS010B,2023-11-08 00:00:00,1,0.043717948717948714,34.0448,-118.933
743,DHS101,2023-05-09 00:00:00,1,0.10975384615384615,34.0393,-118.551
744,DHS102,2023-11-06 00:00:00,1,0.11171794871794871,34.0383,-118.544
745,DHS102B,2023-11-06 00:00:00,1,0.2113846153846154,34.0385,-118.545
746,DHS103,2023-11-06 00:00:00,1,0.04371794871794873,34.0348,-118.536
747,DHS103B,2023-11-06 00:00:00,1,0.04371794871794873,34.0343,-118.536
748,DHS104,2023-11-06 00:00:00,1,0.04371794871794873,34.02,-118.51
749,DHS104B,2023-11-06 00:00:00,1,0.04371794871794873,34.0193,-118.51
750,DHS105,2023-11-06 00:00:00,1,0.043717948717948714,34.0147,-118.504
751,DHS105B,2023-11-06 00:00:00,1,0.047051282051282055,34.0144,-118.504
752,DHS106,2023-11-06 00:00:00,1,0.08355128205128205,34.002,-118.49
753,DHS107,2023-11-06 00:00:00,1,0.05405128205128205,33.9893,-118.479
754,DHS107B,2023-11-06 00:00:00,1,0.05038461538461539,33.9886,-118.478
755,DHS108,2023-11-06 00:00:00,1,0.05405128205128205,33.9783,-118.467
756,DHS109,2023-11-06 00:00:00,1,0.07521794871794872,33.9677,-118.46
757,DHS110,2023-11-06 00:00:00,1,0.07405128205128204,33.9406,-118.442
758,DHS111,2023-11-06 00:00:00,1,0.3858461538461539,33.9233,-118.433
759,DHS112,2023-11-06 00:00:00,1,0.19198717948717947,33.9159,-118.429
760,DHS112B,2023-11-06 00:00:00,1,0.19626923076923078,33.9153,-118.43
761,DHS113,2023-11-10 00:00:00,1,0.0705967365967366,33.8945,-118.418
762,DHS113B,2023-11-06 00:00:00,1,0.08610256410256412,33.894,-118.418
763,DHS114,2023-11-06 00:00:00,1,0.20433333333333334,33.8715,-118.407
764,DHS115,2023-11-10 00:00:00,1,0.10301468531468533,33.8522,-118.399
765,DHS115B,2023-11-06 00:00:00,1,0.09443589743589743,33.8523,-118.4
766,DHS116,2023-11-06 00:00:00,1,0.047051282051282055,33.8321,-118.391
767,DHS117,2026-05-16 00:00:00,1,0.04371794871794873,33.343,-118.324
768,DHS118,2026-05-16 00:00:00,1,0.04371794871794873,33.3433,-118.325
769,DHS119,2026-05-16 00:00:00,1,0.06138461538461539,33.3438,-118.326
770,DHS120,2026-05-16 00:00:00,1,0.10076923076923076,33.3442,-118.326
771,DHS121,2026-05-16 00:00:00,1,0.06838461538461539,33.345,-118.327
772,DILLON,2023-11-06 00:00:00,1,0.07166340326340326,38.2494,-122.969
773,DMB,2023-10-31 00:00:00,1,0.26424358974358975,36.601,-121.887
774,DM_40-CST-M,2022-06-23 00:00:00,0,131.1217948717949,32.9599377407,-117.268245678
775,DM_65-28ST-M,2022-06-23 00:00:00,0,0.65,32.9725752142,-117.266858
776,DM_S-01,2021-10-25 00:00:00,0,41.11538461538461,33.0,-117.0
777,DM_S-06,2021-10-25 00:00:00,0,165.25641025641025,33.0,-117.0
778,DM_S-14,2020-08-27 00:00:00,0,1.1948717948717948,33.0,-117.0
779,DPH 002B,2023-11-08 00:00:00,1,0.09055128205128204,34.0368898,-118.676899
780,DPH 122,2023-11-06 00:00:00,1,0.11948717948717948,33.9611547,-118.4562179
781,DPH 123,2023-10-24 00:00:00,1,0.055384615384615386,33.35074,-118.3284295
782,DPH 124,2023-10-24 00:00:00,1,0.04371794871794873,33.3512183,-118.3286159
783,DPH 125,2023-07-25 00:00:00,1,0.043717948717948714,33.844285,-118.395041
784,DPH 126,2023-07-25 00:00:00,1,0.04371794871794873,33.8441,-118.3939
785,DRAKES BEACH,2023-11-06 00:00:00,1,0.10847552447552448,38.0273,-122.961
786,DRAKES ESTERO,2023-11-06 00:00:00,1,0.11144219114219113,38.0828,-122.933
787,DSB1D,2023-01-16 00:00:00,0,3.8217948717948715,33.456406,-117.671289
788,DSB1U,2023-01-16 00:00:00,0,6.782051282051282,33.456659,-117.671678
789,DSB1Z,2023-11-01 00:00:00,1,0.055384615384615386,33.4565325299999,-117.6714833
790,DSB4D,2022-11-08 00:00:00,0,28.99358974358974,33.4600829999999,-117.677572
791,DSB4U,2022-11-08 00:00:00,0,22.59615384615385,33.4602879999999,-117.677998
792,DSB4Z,2023-11-01 00:00:00,1,0.055384615384615386,33.4601855299999,-117.677785099999
793,DSB5D,2023-08-29 00:00:00,1,0.20076923076923078,33.4622,-117.689
794,DSB5U,2023-08-29 00:00:00,1,0.2333333333333333,33.4622,-117.689
795,DSB5Z,2023-11-01 00:00:00,1,0.036153846153846154,33.46102357,-117.689355199999
796,DUMONDD,2023-04-17 00:00:00,1,0.043012820512820515,33.519109,-117.762880999999
797,DUMONDU,2023-04-17 00:00:00,1,0.043012820512820515,33.519443,-117.76317
798,DUMONDZ,2023-10-31 00:00:00,1,0.03934615384615384,33.5192756599999,-117.7630255
799,DW0067-UP,2020-01-31 00:00:00,0,0.358961013986014,32.834724,-117.124198
800,DW0081,2020-04-03 00:00:00,0,0.7781468531468532,32.82050003,-117.11705
801,DW0088,2020-10-09 00:00:00,0,24.21794871794872,32.78151,-117.09025
802,DW0133-E,2021-10-14 00:00:00,0,4035.6672494172494,32.755714,-117.199728
803,DW0133-Outlet,2021-10-14 00:00:00,0,9.658653846153847,32.760359,-117.201957
804,DW0133-S-Busway,2021-10-14 00:00:00,0,70.21153846153847,32.755285,-117.200199
805,DW0133-S-Rosecrans,2021-10-14 00:00:00,0,1.8962703962703964,32.754833,-117.201913
806,DW0133-W,2021-10-14 00:00:00,0,8.39574592074592,32.755543,-117.200916
807,DW0154-Discharge,2020-03-17 00:00:00,0,28.149825174825175,32.805379,-117.262278
808,DW0154-N,2020-02-22 00:00:00,0,52.192890442890445,32.80799,-117.2602
809,DW0154-N-A,2020-02-22 00:00:00,0,31.278263403263406,32.809971,-117.257703
810,DW0154-N-B,2020-02-22 00:00:00,0,15.520104895104893,32.811944,-117.257403
811,DW0154-N-B-1,2020-02-22 00:00:00,0,18.138694638694638,32.812392,-117.255453
812,DW0154-N-C,2020-02-22 00:00:00,0,4.272902097902098,32.811964,-117.257439
813,DW0295-UP01,2021-05-06 00:00:00,0,0.7282634032634033,32.802807,-117.145632
814,DW0297,2020-04-03 00:00:00,0,0.49428904428904424,32.810873,-117.109883
815,DW0474,2020-10-09 00:00:00,1,0.0715967365967366,32.775395,-117.099375
816,DW0580UP01,2020-02-22 00:00:00,0,4.138403263403263,32.820969,-117.2495917
817,DW0696,2021-05-27 00:00:00,1,0.11363636363636363,32.8395248,-117.0931508
818,DW0696-CB,2021-05-27 00:00:00,1,0.11363636363636363,32.8399418,-117.0931798
819,DW0696-CG1,2021-05-26 00:00:00,1,0.11363636363636363,32.8399614,-117.0931487
820,DW0696-CG1-855,2020-11-05 00:00:00,0,9.136363636363637,32.840165,-117.09255
821,DW0696-CG1-869,2020-11-05 00:00:00,0,13.488636363636363,32.840311,-117.092298
822,DW0696-CG2,2020-09-24 00:00:00,1,0.11363636363636363,32.8399464,-117.0932092
823,DW0696-E,2020-05-14 00:00:00,0,29.488636363636363,32.8399418,-117.0931798
824,DW0696-N,2020-05-18 00:00:00,1,0.8522727272727273,32.8399418,-117.0931798
825,DW0696-UP,2020-09-24 00:00:00,0,58.77272727272727,32.8399418,-117.0931798
826,DW0785-UP01,2020-10-09 00:00:00,0,15.208021561771561,32.79257,-117.07026
827,DW0823,2020-01-31 00:00:00,0,34.98842832167833,32.80025697,-117.115738
828,DW0906-UP01,2021-04-15 00:00:00,0,119.65326340326341,32.782199,-117.153527
829,DW0925,2021-05-06 00:00:00,1,0.376981351981352,32.77228,-117.1589
830,DW0951,2021-02-11 00:00:00,0,3.5195221445221443,32.775795,-117.058291
831,DW0954,2020-10-23 00:00:00,0,12.455710955710956,32.768772,-117.086823
832,DW0954-D,2020-10-23 00:00:00,0,5.941142191142191,32.7688075,-117.08688
833,DW0954-SW,2020-10-23 00:00:00,0,0.5459557109557109,32.76876,-117.08683
834,DW0954-UP,2020-10-23 00:00:00,0,2.1467132867132865,32.76874,-117.08677
835,DW1063,2021-02-11 00:00:00,1,0.18595571095571095,32.763766,-117.097435
836,DW1132-UP01,2021-02-11 00:00:00,0,1.0513986013986014,32.780284,-117.051597
837,Doran Park,2023-10-23 00:00:00,1,0.07026340326340326,38.3134,-123.043
838,Dunes State Beach,2023-11-06 00:00:00,1,0.07026340326340326,37.4823,-122.453
839,EH-010,2023-11-07 00:00:00,0,37.69230769230769,32.5727,-117.133
840,EH-030,2023-11-07 00:00:00,0,51.60576923076923,32.5804,-117.133
841,EH-050,2023-11-05 00:00:00,0,5.663461538461538,32.6818,-117.185
842,EH-060,2023-11-05 00:00:00,0,7.269230769230769,32.6855,-117.194
843,EH-063,2023-01-22 00:00:00,1,0.04853846153846154,32.700209,-117.172758
844,EH-070,2023-11-02 00:00:00,0,1.8518244755244755,32.6904,-117.164
845,EH-080,2023-11-01 00:00:00,0,9.375,32.6754,-117.168
846,EH-090,2023-11-06 00:00:00,0,1.875,32.6363,-117.141
847,EH-1,2023-01-15 00:00:00,0,121.9160839160839,32.869051,-116.9461
848,EH-1-B,2023-01-15 00:00:00,0,65.35361305361305,32.878693,-116.952512
849,EH-1-C,2023-01-15 00:00:00,0,141.9044289044289,32.879814,-116.954632
850,EH-1-D,2023-01-15 00:00:00,0,42.6962703962704,32.889633,-116.956969
851,EH-109-0,2020-08-13 00:00:00,1,0.07026340326340326,32.94242777777,-117.262725
852,EH-109-1300L,2020-08-13 00:00:00,1,0.07026340326340326,32.936602,-117.261575
853,EH-109-300L,2020-08-13 00:00:00,1,0.07813006993006993,32.940484,-117.262618
854,EH-109-300R,2020-08-13 00:00:00,1,0.07026340326340326,32.9426274,-117.263291
855,EH-120,2023-10-28 00:00:00,0,4.0,32.6281,-117.108
856,EH-150,2023-01-22 00:00:00,1,0.07804615384615385,32.7179,-117.174
857,EH-160,2023-10-26 00:00:00,0,8.903846153846153,32.7283,-117.21
858,EH-200,2023-10-16 00:00:00,1,0.3617979020979021,32.7148,-117.224
859,EH-211,2022-01-18 00:00:00,1,0.21557296037296036,32.7079,-117.237
860,EH-250,2023-10-16 00:00:00,1,0.13064102564102564,32.7945,-117.257
861,EH-250-SD2,2022-05-09 00:00:00,1,0.22705128205128203,32.79455,-117.256254
862,EH-260,2023-10-16 00:00:00,1,0.027564102564102567,32.8261,-117.28
863,EH-280,2023-10-16 00:00:00,1,0.01641025641025641,32.8295,-117.281
864,EH-280-SD,2022-09-27 00:00:00,1,0.07632051282051282,32.829392,-117.280619
865,EH-290,2023-10-16 00:00:00,1,0.2758974358974359,32.8334,-117.218
866,EH-290-SD,2022-01-10 00:00:00,0,2.6537179487179485,32.834155,-117.281579
867,EH-300,2023-10-16 00:00:00,1,0.008743589743589745,32.8394,-117.282
868,EH-300-SD,2022-09-13 00:00:00,0,677.2435897435897,32.839356,-117.281829
869,EH-305,2023-10-17 00:00:00,1,0.02141025641025641,32.8472,-117.278
870,EH-305-SD2,2022-09-26 00:00:00,0,5.562820512820513,32.846664,-117.278777
871,EH-310,2023-10-02 00:00:00,1,0.49974358974358973,32.8475,-117.278
872,EH-320,2023-10-17 00:00:00,1,0.0358974358974359,32.856,-117.257
873,EH-320-SD,2022-06-07 00:00:00,1,0.25185897435897436,32.85562,-117.258223
874,EH-330,2023-10-17 00:00:00,1,0.03923076923076923,32.8591,-117.257
875,EH-330-SD,2021-08-10 00:00:00,0,7.096153846153847,32.859137,-117.256103
876,EH-340,2023-10-17 00:00:00,1,0.038974358974358976,32.8629,-117.256
877,EH-340-SD,2022-05-17 00:00:00,0,49.37820512820513,32.862885,-117.254868
878,EH-360,2023-11-01 00:00:00,0,1.875,32.96,-117.269
879,EH-380,2023-11-01 00:00:00,1,0.8173076923076923,32.9747,-117.271
880,EH-395,2023-10-31 00:00:00,0,3.019230769230769,32.98210361,-117.27319855
881,EH-4,2023-01-15 00:00:00,0,211.96270396270396,32.881812,-116.945413
882,EH-4-B,2023-01-15 00:00:00,0,483.5244755244755,32.886787,-116.948358
883,EH-4-D,2023-01-15 00:00:00,0,95.52913752913753,32.890503,-116.945494
884,EH-4-E,2023-01-15 00:00:00,0,34.9967365967366,32.891866,-116.949029
885,EH-400,2023-10-23 00:00:00,1,0.06836923076923078,33.026,-117.288
886,EH-410,2023-11-07 00:00:00,0,1.875,33.0345,-117.293
887,EH-420,2023-10-25 00:00:00,1,0.028697435897435897,33.0475,-117.298
888,EH-421,2022-01-26 00:00:00,1,0.0042,33.0483,-117.299
889,EH-422,2022-12-21 00:00:00,1,0.006,33.048,-117.299
890,EH-423,2022-12-21 00:00:00,1,0.07,33.0485,-117.299
891,EH-435,2022-04-06 00:00:00,1,0.0752967365967366,33.075,-117.309
892,EH-440,2023-11-07 00:00:00,0,1.875,33.0928,-117.302
893,EH-460,2023-11-07 00:00:00,0,3.1634615384615383,33.1467,-117.345
894,EH-475,2023-10-30 00:00:00,0,2.144230769230769,33.1571,-117.353
895,EH-480,2023-11-07 00:00:00,0,1.8942307692307692,33.1645,-117.359
896,EH-510,2023-03-28 00:00:00,0,8.884615384615385,33.3807,-117.579
897,EH-520,2023-03-28 00:00:00,0,8.10576923076923,33.386,-117.595
898,EH-530,2023-01-22 00:00:00,1,0.041328205128205134,32.695862,-117.1506976
899,EH-535,2023-01-22 00:00:00,1,0.09487179487179487,32.724301,-117.187792
900,EH-540,2023-01-22 00:00:00,1,0.028974358974358974,32.7083867,-117.1702694
901,EH-545,2023-01-22 00:00:00,1,0.044717948717948715,32.7113073,-117.1729191
902,EH-550,2023-01-22 00:00:00,1,0.12597435897435896,32.7110613,-117.1728091
903,EH-555,2023-01-22 00:00:00,1,0.18756410256410258,32.7115217,-117.1729848
904,EH-560,2023-01-22 00:00:00,1,0.03130769230769231,32.7182352,-117.1734783
905,EH-565,2023-01-22 00:00:00,1,0.017153846153846155,32.7168445,-117.1734599
906,ELMOROD,2023-10-23 00:00:00,1,0.03934615384615384,33.560133,-117.821973
907,ELMOROU,2023-10-23 00:00:00,1,0.03934615384615384,33.5604319999999,-117.822312
908,ELMOROZ,2023-10-31 00:00:00,1,0.03934615384615384,33.5602828299999,-117.8221426
909,ELPORTALZ,2023-10-31 00:00:00,1,0.03934615384615384,33.4269138888888,-117.62823611111
910,EMRLDD,2023-04-17 00:00:00,1,0.04851282051282051,33.5514,-117.808
911,EMRLDU,2023-04-17 00:00:00,1,0.03934615384615384,33.5514,-117.808
912,EMRLDZ,2023-10-31 00:00:00,1,0.03934615384615384,33.5510296799999,-117.8082629
913,EN-010,2023-10-23 00:00:00,1,0.0043717948717948716,33.1006,-117.319
914,EN-020,2023-10-23 00:00:00,1,0.0047051282051282055,33.1109,-117.323
915,EN-030,2023-10-23 00:00:00,1,0.0047051282051282055,33.1157,-117.326
916,EN-040,2023-10-23 00:00:00,1,0.005871794871794872,33.1245,-117.33
917,EN-050,2023-10-23 00:00:00,1,0.008743589743589743,33.1282,-117.333
918,ES_CLV_302,2022-07-12 00:00:00,0,1.8734848484848488,33.12341,-117.01421
919,ES_EGR_201,2022-07-12 00:00:00,0,2.212878787878788,33.1427089,-117.0203773
920,ES_HDG_102,2022-07-12 00:00:00,0,2474.848484848485,33.06951,-117.071356
921,ES_HDG_110,2022-07-12 00:00:00,0,58.833333333333336,33.09751,-117.07079
922,Erckenbrack Park,2023-11-06 00:00:00,0,0.9398326340326341,37.563365,-122.260472
923,FIELDQA,2020-05-04 00:00:00,1,0.007869230769230769,,
924,FIELDQA_SWAMP,2022-06-20 00:00:00,0,,-88.0,-88.0
925,FM-010,2023-11-01 00:00:00,0,6.096153846153846,32.7565,-117.25
926,FM-030,2023-11-02 00:00:00,1,0.0,32.8078,-117.266
927,FM-030-SD,2022-05-16 00:00:00,0,51.21153846153846,32.805344,-117.262338
928,FM-050,2023-10-16 00:00:00,1,0.03438461538461539,32.8298,-117.281
929,FM-050-SD,2021-08-23 00:00:00,0,18.765384615384615,32.829958,-117.280717
930,FM-070,2023-11-02 00:00:00,0,5.586538461538462,32.8503,-117.272
931,FM-080,2023-11-02 00:00:00,0,3.5288461538461537,32.8547,-117.26
932,FM-080-SD,2021-01-12 00:00:00,1,0.15826923076923077,32.854704,-117.259038
933,FM-090,2022-04-07 00:00:00,1,0.0705967365967366,32.8778,-117.251
934,FM-100,2023-11-01 00:00:00,0,11.153846153846153,32.9346,-117.261
935,Fitzgerald Marine (Moss Beach),2023-11-06 00:00:00,0,3.2872093240093236,37.5242,-122.5177731
936,Francis State Beach,2023-11-06 00:00:00,1,0.07026340326340326,37.4672,-122.447
937,Frenchmans Creek,2023-11-06 00:00:00,0,4.292027272727273,37.4808,-122.4515
938,GREEN BRIDGE_Lagunitas Creek,2023-11-06 00:00:00,1,0.14987109557109557,38.0648,-122.8055
939,GVPC_12.0,2020-10-07 00:00:00,0,13.871,39.21944444,-121.06972222
940,GVPC_12.1,2020-10-07 00:00:00,0,13.871,39.218697,-121.069692
941,GVPC_12.2,2020-10-07 00:00:00,0,2.896,39.21944444,-121.06972222
942,GVPC_12.3,2020-10-07 00:00:00,0,13.871,39.21944444,-121.06694444
943,GVPC_12.4,2020-07-15 00:00:00,0,5.193636363636363,39.22138889,-121.06972222
944,GVPC_13.0,2020-10-07 00:00:00,0,4.496568181818182,39.21722222,-121.07083333
945,GVPC_SPR1,2020-10-07 00:00:00,1,0.03305681818181818,39.221175,-121.070275
946,GVPC_SPR3,2020-06-17 00:00:00,1,0.007576818181818182,39.221517,-121.070258
947,GVPC_SPR4,2020-10-07 00:00:00,0,2.0800909090909094,39.220981,-121.068558
948,GVPC_SPR5,2020-10-07 00:00:00,0,4.022704545454546,39.221808,-121.068372
949,GVPC_SPR6,2020-10-07 00:00:00,1,0.02195681818181818,39.222258,-121.068825
950,GVPC_SPR7,2020-10-07 00:00:00,1,0.12668181818181817,39.222403,-121.068464
951,Gazos Creek,2023-11-06 00:00:00,1,0.05731818181818182,37.1645,-122.363
952,Gazos Creek Access,2023-11-06 00:00:00,1,0.07026340326340326,37.1653,-122.363
953,Goat Rock,2023-10-23 00:00:00,1,0.0705967365967366,38.4408,-123.125
954,Gualala,2023-10-23 00:00:00,1,0.07026340326340326,38.7623,-123.531
955,"Gull Park, Foster City",2023-11-06 00:00:00,0,2.0656869463869465,37.56658,-122.26061
956,HC 1,2020-03-10 00:00:00,1,0.011363636363636364,37.3759,-118.5781167
957,HC 10,2020-03-10 00:00:00,0,1.1806818181818182,37.4026,-118.52903
958,HC 11,2020-03-10 00:00:00,1,0.11647727272727272,37.3951,-118.4974
959,HC 2,2020-03-10 00:00:00,1,0.011363636363636364,37.3782,-118.57795
960,HC 3,2020-03-10 00:00:00,1,0.011363636363636364,37.38351,-118.57741
961,HC 4,2020-01-14 00:00:00,1,0.035227272727272725,37.39913,-118.57775
962,HC 5,2020-03-10 00:00:00,1,0.011363636363636364,37.3977,-118.57178
963,HC 6,2020-03-10 00:00:00,1,0.125,37.3965,-118.566
964,HC 8,2020-03-10 00:00:00,0,1.121590909090909,37.4061,-118.5419
965,HEARTS DESIRE,2023-11-06 00:00:00,1,0.07243006993006994,38.1326,-122.893
966,HEISLRD,2023-05-15 00:00:00,1,0.03934615384615384,33.544598,-117.794286
967,HEISLRU,2023-05-15 00:00:00,1,0.03934615384615384,33.5447029999999,-117.794762
968,HEISLRZ,2023-10-31 00:00:00,1,0.09576923076923077,33.54465065,-117.7945236
969,HSB23,2023-07-24 00:00:00,1,0.10880885780885781,35.64288,-121.18897
970,Hare Creek,2023-10-24 00:00:00,1,0.09615384615384616,39.417,-123.813
971,HerC_HCUp,2020-09-02 00:00:00,0,0.5848909090909091,38.266008,-119.904602347129
972,IB-010,2023-10-31 00:00:00,1,0.07576923076923077,32.5344,-117.124
